,DATE,Hour,Temperature,Load,month,year,prevmonth,prevyear,rollingLoad5,rollingLoad10,prevMonthLoad,prevYearLoad
22516,2004-07-27,5,74.72,1045490.0,7,2004,6,2003,1144774.6,1501281.2,1594410.0372983871,1366839.3830259563
22517,2004-07-27,6,74.4,1085513.0,7,2004,6,2003,1100167.6,1397363.0,1594410.0372983871,1366839.3830259563
22518,2004-07-27,7,74.2,1185161.0,7,2004,6,2003,1098585.8,1312743.9,1594410.0372983871,1366839.3830259563
22519,2004-07-27,8,75.68,1232922.0,7,2004,6,2003,1122698.6,1243376.6,1594410.0372983871,1366839.3830259563
22520,2004-07-27,9,78.96,1339495.0,7,2004,6,2003,1177716.2,1205707.1,1594410.0372983871,1366839.3830259563
22521,2004-07-27,10,82.36,1529535.0,7,2004,6,2003,1274525.2,1209649.9,1594410.0372983871,1366839.3830259563
22522,2004-07-27,11,84.4,1755564.0,7,2004,6,2003,1408535.4,1254351.5,1594410.0372983871,1366839.3830259563
22523,2004-07-27,12,86.32,1949504.0,7,2004,6,2003,1561404.0,1329994.9,1594410.0372983871,1366839.3830259563
22524,2004-07-27,13,87.08,2076986.0,7,2004,6,2003,1730216.8,1426457.7,1594410.0372983871,1366839.3830259563
22525,2004-07-27,14,86.8,2126485.0,7,2004,6,2003,1887614.8,1532665.5,1594410.0372983871,1366839.3830259563
22526,2004-07-27,15,86.28,2110146.0,7,2004,6,2003,2003737.0,1639131.1,1594410.0372983871,1366839.3830259563
22527,2004-07-27,16,84.8,2059549.0,7,2004,6,2003,2064534.0,1736534.7,1594410.0372983871,1366839.3830259563
22528,2004-07-27,17,84.12,2016656.0,7,2004,6,2003,2077964.4,1819684.2,1594410.0372983871,1366839.3830259563
22529,2004-07-27,18,83.32,2013869.0,7,2004,6,2003,2065341.0,1897778.9,1594410.0372983871,1366839.3830259563
22530,2004-07-27,19,81.6,2004339.0,7,2004,6,2003,2040911.8,1964263.3,1594410.0372983871,1366839.3830259563
22531,2004-07-27,20,80.4,1918549.0,7,2004,6,2003,2002592.4,2003164.7,1594410.0372983871,1366839.3830259563
22532,2004-07-27,21,78.88,1851258.0,7,2004,6,2003,1960934.2,2012734.1,1594410.0372983871,1366839.3830259563
22533,2004-07-27,22,77.84,1768845.0,7,2004,6,2003,1911372.0,1994668.2,1594410.0372983871,1366839.3830259563
22534,2004-07-27,23,76.92,1582610.0,7,2004,6,2003,1825120.2,1945230.6,1594410.0372983871,1366839.3830259563
22535,2004-07-27,24,76.6,1389071.0,7,2004,6,2003,1702066.6,1871489.2,1594410.0372983871,1366839.3830259563
22536,2004-07-28,1,75.88,1222003.0,7,2004,6,2003,1562757.4,1782674.9,1594410.0372983871,1366839.3830259563
22537,2004-07-28,2,75.4,1119592.0,7,2004,6,2003,1416424.2,1688679.2,1594410.0372983871,1366839.3830259563
22538,2004-07-28,3,74.88,1056080.0,7,2004,6,2003,1273871.2,1592621.6,1594410.0372983871,1366839.3830259563
22539,2004-07-28,4,74.64,1013245.0,7,2004,6,2003,1159998.2,1492559.2,1594410.0372983871,1366839.3830259563
22540,2004-07-28,5,74.2,1004800.0,7,2004,6,2003,1083144.0,1392605.3,1594410.0372983871,1366839.3830259563
22541,2004-07-28,6,74.0,1054466.0,7,2004,6,2003,1049636.6,1306197.0,1594410.0372983871,1366839.3830259563
22542,2004-07-28,7,73.76,1169774.0,7,2004,6,2003,1059673.0,1238048.6,1594410.0372983871,1366839.3830259563
22543,2004-07-28,8,74.84,1209706.0,7,2004,6,2003,1090398.2,1182134.7,1594410.0372983871,1366839.3830259563
22544,2004-07-28,9,77.96,1321723.0,7,2004,6,2003,1152093.8,1156046.0,1594410.0372983871,1366839.3830259563
22545,2004-07-28,10,81.6,1504014.0,7,2004,6,2003,1251936.6,1167540.3,1594410.0372983871,1366839.3830259563
22546,2004-07-28,11,83.64,1717525.0,7,2004,6,2003,1384548.4,1217092.5,1594410.0372983871,1366839.3830259563
22547,2004-07-28,12,85.24,1906189.0,7,2004,6,2003,1531831.4,1295752.2,1594410.0372983871,1366839.3830259563
22548,2004-07-28,13,86.68,2065528.0,7,2004,6,2003,1702995.8,1396697.0,1594410.0372983871,1366839.3830259563
22549,2004-07-28,14,86.56,2179631.0,7,2004,6,2003,1874577.4,1513335.6,1594410.0372983871,1366839.3830259563
22550,2004-07-28,15,86.28,2224138.0,7,2004,6,2003,2018602.2,1635269.4,1594410.0372983871,1366839.3830259563
22551,2004-07-28,16,85.12,2215472.0,7,2004,6,2003,2118191.6,1751370.0,1594410.0372983871,1366839.3830259563
22552,2004-07-28,17,83.4,2185498.0,7,2004,6,2003,2174053.4,1852942.4,1594410.0372983871,1366839.3830259563
22553,2004-07-28,18,82.68,2138327.0,7,2004,6,2003,2188613.2,1945804.5,1594410.0372983871,1366839.3830259563
22554,2004-07-28,19,81.92,2048223.0,7,2004,6,2003,2162331.6,2018454.5,1594410.0372983871,1366839.3830259563
22555,2004-07-28,20,80.92,1920147.0,7,2004,6,2003,2101533.4,2060067.8,1594410.0372983871,1366839.3830259563
22556,2004-07-28,21,79.68,1847675.0,7,2004,6,2003,2027974.0,2073082.8,1594410.0372983871,1366839.3830259563
22557,2004-07-28,22,78.48,1770318.0,7,2004,6,2003,1944938.0,2059495.7,1594410.0372983871,1366839.3830259563
22558,2004-07-28,23,78.0,1595742.0,7,2004,6,2003,1836421.0,2012517.1,1594410.0372983871,1366839.3830259563
22559,2004-07-28,24,77.76,1396643.0,7,2004,6,2003,1706105.0,1934218.3,1594410.0372983871,1366839.3830259563
22560,2004-07-29,1,77.2,1230823.0,7,2004,6,2003,1568240.2,1834886.8,1594410.0372983871,1366839.3830259563
22561,2004-07-29,2,76.56,1123399.0,7,2004,6,2003,1423385.0,1725679.5,1594410.0372983871,1366839.3830259563
22562,2004-07-29,3,76.12,1065789.0,7,2004,6,2003,1282479.2,1613708.6,1594410.0372983871,1366839.3830259563
22563,2004-07-29,4,75.8,1026235.0,7,2004,6,2003,1168577.8,1502499.4,1594410.0372983871,1366839.3830259563
22564,2004-07-29,5,75.48,1019767.0,7,2004,6,2003,1093202.6,1399653.8,1594410.0372983871,1366839.3830259563
22565,2004-07-29,6,75.12,1063999.0,7,2004,6,2003,1059837.8,1314039.0,1594410.0372983871,1366839.3830259563
22566,2004-07-29,7,74.4,1179111.0,7,2004,6,2003,1070980.2,1247182.6,1594410.0372983871,1366839.3830259563
22567,2004-07-29,8,75.96,1223616.0,7,2004,6,2003,1102545.6,1192512.4,1594410.0372983871,1366839.3830259563
22568,2004-07-29,9,78.56,1330825.0,7,2004,6,2003,1163463.6,1166020.7,1594410.0372983871,1366839.3830259563
22569,2004-07-29,10,81.84,1492254.0,7,2004,6,2003,1257961.0,1175581.8,1594410.0372983871,1366839.3830259563
22570,2004-07-29,11,83.88,1680932.0,7,2004,6,2003,1381347.6,1220592.7,1594410.0372983871,1366839.3830259563
22571,2004-07-29,12,85.76,1865748.0,7,2004,6,2003,1518675.0,1294827.6,1594410.0372983871,1366839.3830259563
22572,2004-07-29,13,86.88,2028554.0,7,2004,6,2003,1679662.6,1391104.1,1594410.0372983871,1366839.3830259563
22573,2004-07-29,14,88.36,2159293.0,7,2004,6,2003,1845356.2,1504409.9,1594410.0372983871,1366839.3830259563
22574,2004-07-29,15,89.28,2267524.0,7,2004,6,2003,2000410.2,1629185.6,1594410.0372983871,1366839.3830259563
22575,2004-07-29,16,88.6,2355226.0,7,2004,6,2003,2135269.0,1758308.3,1594410.0372983871,1366839.3830259563
22576,2004-07-29,17,87.16,2412188.0,7,2004,6,2003,2244557.0,1881616.0,1594410.0372983871,1366839.3830259563
22577,2004-07-29,18,85.8,2415535.0,7,2004,6,2003,2321953.2,2000807.9,1594410.0372983871,1366839.3830259563
22578,2004-07-29,19,84.16,2336721.0,7,2004,6,2003,2357438.8,2101397.5,1594410.0372983871,1366839.3830259563
22579,2004-07-29,20,82.56,2193597.0,7,2004,6,2003,2342653.4,2171531.8,1594410.0372983871,1366839.3830259563
22580,2004-07-29,21,80.88,2077819.0,7,2004,6,2003,2287172.0,2211220.5,1594410.0372983871,1366839.3830259563
22581,2004-07-29,22,79.76,1965588.0,7,2004,6,2003,2197852.0,2221204.5,1594410.0372983871,1366839.3830259563
22582,2004-07-29,23,78.88,1752398.0,7,2004,6,2003,2065224.6,2193588.9,1594410.0372983871,1366839.3830259563
22583,2004-07-29,24,78.24,1531528.0,7,2004,6,2003,1904186.0,2130812.4,1594410.0372983871,1366839.3830259563
22584,2004-07-30,1,77.88,1336522.0,7,2004,6,2003,1732771.0,2037712.2,1594410.0372983871,1366839.3830259563
22585,2004-07-30,2,77.28,1213846.0,7,2004,6,2003,1559976.4,1923574.2,1594410.0372983871,1366839.3830259563
22586,2004-07-30,3,76.88,1134266.0,7,2004,6,2003,1393712.0,1795782.0,1594410.0372983871,1366839.3830259563
22587,2004-07-30,4,76.52,1093234.0,7,2004,6,2003,1261879.2,1663551.9,1594410.0372983871,1366839.3830259563
22588,2004-07-30,5,76.0,1075730.0,7,2004,6,2003,1170719.6,1537452.8,1594410.0372983871,1366839.3830259563
22589,2004-07-30,6,75.76,1113337.0,7,2004,6,2003,1126082.6,1429426.8,1594410.0372983871,1366839.3830259563
22590,2004-07-30,7,75.6,1216967.0,7,2004,6,2003,1126706.8,1343341.6,1594410.0372983871,1366839.3830259563
22591,2004-07-30,8,77.16,1269356.0,7,2004,6,2003,1153724.8,1273718.4,1594410.0372983871,1366839.3830259563
22592,2004-07-30,9,80.64,1405450.0,7,2004,6,2003,1216168.0,1239023.6,1594410.0372983871,1366839.3830259563
22593,2004-07-30,10,82.88,1589985.0,7,2004,6,2003,1319019.0,1244869.3,1594410.0372983871,1366839.3830259563
22594,2004-07-30,11,85.12,1777727.0,7,2004,6,2003,1451897.0,1288989.8,1594410.0372983871,1366839.3830259563
22595,2004-07-30,12,86.8,1953556.0,7,2004,6,2003,1599214.8,1362960.8,1594410.0372983871,1366839.3830259563
22596,2004-07-30,13,88.04,2112866.0,7,2004,6,2003,1767916.8,1460820.8,1594410.0372983871,1366839.3830259563
22597,2004-07-30,14,89.2,2241441.0,7,2004,6,2003,1935115.0,1575641.5,1594410.0372983871,1366839.3830259563
22598,2004-07-30,15,89.96,2338483.0,7,2004,6,2003,2084814.6,1701916.8,1594410.0372983871,1366839.3830259563
22599,2004-07-30,16,90.0,2406071.0,7,2004,6,2003,2210483.4,1831190.2,1594410.0372983871,1366839.3830259563
22600,2004-07-30,17,89.64,2441396.0,7,2004,6,2003,2308051.4,1953633.1,1594410.0372983871,1366839.3830259563
22601,2004-07-30,18,88.96,2441962.0,7,2004,6,2003,2373870.6,2070893.7,1594410.0372983871,1366839.3830259563
22602,2004-07-30,19,86.92,2370439.0,7,2004,6,2003,2399670.2,2167392.6,1594410.0372983871,1366839.3830259563
22603,2004-07-30,20,84.52,2221158.0,7,2004,6,2003,2376205.2,2230509.9,1594410.0372983871,1366839.3830259563
22604,2004-07-30,21,82.12,2095412.0,7,2004,6,2003,2314073.4,2262278.4,1594410.0372983871,1366839.3830259563
22605,2004-07-30,22,80.88,1985890.0,7,2004,6,2003,2222972.2,2265511.8,1594410.0372983871,1366839.3830259563
22606,2004-07-30,23,79.36,1781507.0,7,2004,6,2003,2090881.2,2232375.9,1594410.0372983871,1366839.3830259563
22607,2004-07-30,24,78.44,1567596.0,7,2004,6,2003,1930312.6,2164991.4,1594410.0372983871,1366839.3830259563
22608,2004-07-31,1,77.44,1364377.0,7,2004,6,2003,1758956.4,2067580.8,1594410.0372983871,1366839.3830259563
22609,2004-07-31,2,76.68,1228847.0,7,2004,6,2003,1585643.4,1949858.4,1594410.0372983871,1366839.3830259563
22610,2004-07-31,3,75.92,1131522.0,7,2004,6,2003,1414769.8,1818871.0,1594410.0372983871,1366839.3830259563
22611,2004-07-31,4,74.84,1073866.0,7,2004,6,2003,1273241.6,1682061.4,1594410.0372983871,1366839.3830259563
22612,2004-07-31,5,74.8,1037619.0,7,2004,6,2003,1167246.2,1548779.4,1594410.0372983871,1366839.3830259563
22613,2004-07-31,6,74.48,1031528.0,7,2004,6,2003,1100676.4,1429816.4,1594410.0372983871,1366839.3830259563
22614,2004-07-31,7,74.0,1059410.0,7,2004,6,2003,1066789.0,1326216.2,1594410.0372983871,1366839.3830259563
22615,2004-07-31,8,75.28,1125178.0,7,2004,6,2003,1065520.2,1240145.0,1594410.0372983871,1366839.3830259563
22616,2004-07-31,9,78.32,1320969.0,7,2004,6,2003,1114940.8,1194091.2,1594410.0372983871,1366839.3830259563
22617,2004-07-31,10,81.64,1546509.0,7,2004,6,2003,1216718.8,1191982.5,1594410.0372983871,1366839.3830259563
22618,2004-07-31,11,83.64,1754980.0,7,2004,6,2003,1361409.2,1231042.8,1594410.0372983871,1366839.3830259563
22619,2004-07-31,12,85.24,1942428.0,7,2004,6,2003,1538012.8,1302400.9,1594410.0372983871,1366839.3830259563
22620,2004-07-31,13,86.28,2098946.0,7,2004,6,2003,1732766.4,1399143.3,1594410.0372983871,1366839.3830259563
22621,2004-07-31,14,86.96,2199602.0,7,2004,6,2003,1908493.0,1511716.9,1594410.0372983871,1366839.3830259563
22622,2004-07-31,15,87.68,2253071.0,7,2004,6,2003,2049805.4,1633262.1,1594410.0372983871,1366839.3830259563
22623,2004-07-31,16,87.16,2256535.0,7,2004,6,2003,2150116.4,1755762.8,1594410.0372983871,1366839.3830259563
22624,2004-07-31,17,86.84,2269696.0,7,2004,6,2003,2215570.0,1876791.4,1594410.0372983871,1366839.3830259563
22625,2004-07-31,18,86.08,2237753.0,7,2004,6,2003,2243331.4,1988048.9,1594410.0372983871,1366839.3830259563
22626,2004-07-31,19,83.68,2139535.0,7,2004,6,2003,2231318.0,2069905.5,1594410.0372983871,1366839.3830259563
22627,2004-07-31,20,81.72,2006354.0,7,2004,6,2003,2181974.6,2115890.0,1594410.0372983871,1366839.3830259563
22628,2004-07-31,21,79.92,1922217.0,7,2004,6,2003,2115111.0,2132613.7,1594410.0372983871,1366839.3830259563
22629,2004-07-31,22,78.64,1835191.0,7,2004,6,2003,2028210.0,2121890.0,1594410.0372983871,1366839.3830259563
22630,2004-07-31,23,77.68,1676302.0,7,2004,6,2003,1915919.8,2079625.6,1594410.0372983871,1366839.3830259563
22631,2004-07-31,24,77.12,1494127.0,7,2004,6,2003,1786838.2,2009078.1,1594410.0372983871,1366839.3830259563
22632,2004-08-01,1,76.56,1327886.0,8,2004,7,2003,1651144.6,1916559.6,1583325.938172043,1366839.3830259563
22633,2004-08-01,2,76.08,1208679.0,8,2004,7,2003,1508437.0,1811774.0,1583325.938172043,1366839.3830259563
22634,2004-08-01,3,75.8,1123149.0,8,2004,7,2003,1366028.6,1697119.3,1583325.938172043,1366839.3830259563
22635,2004-08-01,4,75.68,1076186.0,8,2004,7,2003,1246005.4,1580962.6,1583325.938172043,1366839.3830259563
22636,2004-08-01,5,75.44,1046756.0,8,2004,7,2003,1156531.2,1471684.7,1583325.938172043,1366839.3830259563
22637,2004-08-01,6,75.64,1045400.0,8,2004,7,2003,1100034.0,1375589.3,1583325.938172043,1366839.3830259563
22638,2004-08-01,7,75.24,1077353.0,8,2004,7,2003,1073768.8,1291102.9,1583325.938172043,1366839.3830259563
22639,2004-08-01,8,76.4,1143335.0,8,2004,7,2003,1077806.0,1221917.3,1583325.938172043,1366839.3830259563
22640,2004-08-01,9,78.48,1297944.0,8,2004,7,2003,1122157.6,1184081.5,1583325.938172043,1366839.3830259563
22641,2004-08-01,10,81.8,1493778.0,8,2004,7,2003,1211562.0,1184046.6,1583325.938172043,1366839.3830259563
22642,2004-08-01,11,83.72,1651637.0,8,2004,7,2003,1332809.4,1216421.7,1583325.938172043,1366839.3830259563
22643,2004-08-01,12,85.16,1811707.0,8,2004,7,2003,1479680.2,1276724.5,1583325.938172043,1366839.3830259563
22644,2004-08-01,13,85.48,1961811.0,8,2004,7,2003,1643375.4,1360590.7,1583325.938172043,1366839.3830259563
22645,2004-08-01,14,85.76,2059524.0,8,2004,7,2003,1795691.4,1458924.5,1583325.938172043,1366839.3830259563
22646,2004-08-01,15,83.6,2095555.0,8,2004,7,2003,1916046.8,1563804.4,1583325.938172043,1366839.3830259563
22647,2004-08-01,16,84.72,2113462.0,8,2004,7,2003,2008411.8,1670610.6,1583325.938172043,1366839.3830259563
22648,2004-08-01,17,85.12,2138170.0,8,2004,7,2003,2073704.4,1776692.3,1583325.938172043,1366839.3830259563
22649,2004-08-01,18,84.12,2133363.0,8,2004,7,2003,2108014.8,1875695.1,1583325.938172043,1366839.3830259563
22650,2004-08-01,19,83.2,2079217.0,8,2004,7,2003,2111953.4,1953822.4,1583325.938172043,1366839.3830259563
22651,2004-08-01,20,81.56,1996793.0,8,2004,7,2003,2092201.0,2004123.9,1583325.938172043,1366839.3830259563
22652,2004-08-01,21,80.48,1949487.0,8,2004,7,2003,2059406.0,2033908.9,1583325.938172043,1366839.3830259563
22653,2004-08-01,22,80.0,1878976.0,8,2004,7,2003,2007567.2,2040635.8,1583325.938172043,1366839.3830259563
22654,2004-08-01,23,79.28,1704744.0,8,2004,7,2003,1921843.4,2014929.1,1583325.938172043,1366839.3830259563
22655,2004-08-01,24,78.96,1505197.0,8,2004,7,2003,1807039.4,1959496.4,1583325.938172043,1366839.3830259563
22656,2004-08-02,1,78.68,1339161.0,8,2004,7,2003,1675513.0,1883857.0,1583325.938172043,1366839.3830259563
22657,2004-08-02,2,78.32,1233030.0,8,2004,7,2003,1532221.6,1795813.8,1583325.938172043,1366839.3830259563
22658,2004-08-02,3,78.16,1173731.0,8,2004,7,2003,1391172.6,1699369.9,1583325.938172043,1366839.3830259563
22659,2004-08-02,4,77.84,1143852.0,8,2004,7,2003,1278994.2,1600418.8,1583325.938172043,1366839.3830259563
22660,2004-08-02,5,77.84,1140416.0,8,2004,7,2003,1206038.0,1506538.7,1583325.938172043,1366839.3830259563
22661,2004-08-02,6,77.56,1192640.0,8,2004,7,2003,1176733.8,1426123.4,1583325.938172043,1366839.3830259563
22662,2004-08-02,7,77.08,1300795.0,8,2004,7,2003,1190286.8,1361254.2,1583325.938172043,1366839.3830259563
22663,2004-08-02,8,77.6,1326130.0,8,2004,7,2003,1220766.6,1305969.6,1583325.938172043,1366839.3830259563
22664,2004-08-02,9,80.04,1391770.0,8,2004,7,2003,1270350.2,1274672.2,1583325.938172043,1366839.3830259563
22665,2004-08-02,10,82.12,1540341.0,8,2004,7,2003,1350335.2,1278186.6,1583325.938172043,1366839.3830259563
22666,2004-08-02,11,84.24,1718571.0,8,2004,7,2003,1455521.4,1316127.6,1583325.938172043,1366839.3830259563
22667,2004-08-02,12,85.4,1888711.0,8,2004,7,2003,1573104.6,1381695.7,1583325.938172043,1366839.3830259563
22668,2004-08-02,13,86.4,2032755.0,8,2004,7,2003,1714429.6,1467598.1,1583325.938172043,1366839.3830259563
22669,2004-08-02,14,86.52,2145771.0,8,2004,7,2003,1865229.8,1567790.0,1583325.938172043,1366839.3830259563
22670,2004-08-02,15,87.12,2227530.0,8,2004,7,2003,2002667.6,1676501.4,1583325.938172043,1366839.3830259563
22671,2004-08-02,16,87.04,2268531.0,8,2004,7,2003,2112659.6,1784090.5,1583325.938172043,1366839.3830259563
22672,2004-08-02,17,87.16,2291586.0,8,2004,7,2003,2193234.6,1883169.6,1583325.938172043,1366839.3830259563
22673,2004-08-02,18,85.52,2266361.0,8,2004,7,2003,2239955.8,1977192.7,1583325.938172043,1366839.3830259563
22674,2004-08-02,19,84.28,2224421.0,8,2004,7,2003,2255685.8,2060457.8,1583325.938172043,1366839.3830259563
22675,2004-08-02,20,82.84,2139041.0,8,2004,7,2003,2237988.0,2120327.8,1583325.938172043,1366839.3830259563
22676,2004-08-02,21,81.24,2062786.0,8,2004,7,2003,2196839.0,2154749.3,1583325.938172043,1366839.3830259563
22677,2004-08-02,22,80.36,1984058.0,8,2004,7,2003,2135333.4,2164284.0,1583325.938172043,1366839.3830259563
22678,2004-08-02,23,79.88,1778488.0,8,2004,7,2003,2037758.8,2138857.3,1583325.938172043,1366839.3830259563
22679,2004-08-02,24,79.4,1572420.0,8,2004,7,2003,1907358.6,2081522.2,1583325.938172043,1366839.3830259563
22680,2004-08-03,1,79.44,1403265.0,8,2004,7,2003,1760203.4,1999095.7,1583325.938172043,1366839.3830259563
22681,2004-08-03,2,79.0,1299116.0,8,2004,7,2003,1607469.4,1902154.2,1583325.938172043,1366839.3830259563
22682,2004-08-03,3,78.64,1229081.0,8,2004,7,2003,1456474.0,1795903.7,1583325.938172043,1366839.3830259563
22683,2004-08-03,4,78.12,1184535.0,8,2004,7,2003,1337683.4,1687721.1,1583325.938172043,1366839.3830259563
22684,2004-08-03,5,78.08,1173057.0,8,2004,7,2003,1257810.8,1582584.7,1583325.938172043,1366839.3830259563
22685,2004-08-03,6,77.48,1181333.0,8,2004,7,2003,1213424.4,1486813.9,1583325.938172043,1366839.3830259563
22686,2004-08-03,7,77.0,1328181.0,8,2004,7,2003,1219237.4,1413353.4,1583325.938172043,1366839.3830259563
22687,2004-08-03,8,77.92,1350744.0,8,2004,7,2003,1243570.0,1350022.0,1583325.938172043,1366839.3830259563
22688,2004-08-03,9,80.6,1445193.0,8,2004,7,2003,1295701.6,1316692.5,1583325.938172043,1366839.3830259563
22689,2004-08-03,10,83.24,1618733.0,8,2004,7,2003,1384836.8,1321323.8,1583325.938172043,1366839.3830259563
22690,2004-08-03,11,85.8,1805942.0,8,2004,7,2003,1509758.6,1361591.5,1583325.938172043,1366839.3830259563
22691,2004-08-03,12,87.16,1962839.0,8,2004,7,2003,1636690.2,1427963.8,1583325.938172043,1366839.3830259563
22692,2004-08-03,13,88.32,2091367.0,8,2004,7,2003,1784814.8,1514192.4,1583325.938172043,1366839.3830259563
22693,2004-08-03,14,87.36,2181174.0,8,2004,7,2003,1932011.0,1613856.3,1583325.938172043,1366839.3830259563
22694,2004-08-03,15,85.92,2252494.0,8,2004,7,2003,2058763.2,1721800.0,1583325.938172043,1366839.3830259563
22695,2004-08-03,16,85.24,2294560.0,8,2004,7,2003,2156486.8,1833122.7,1583325.938172043,1366839.3830259563
22696,2004-08-03,17,84.68,2308385.0,8,2004,7,2003,2225596.0,1931143.1,1583325.938172043,1366839.3830259563
22697,2004-08-03,18,83.48,2286207.0,8,2004,7,2003,2264564.0,2024689.4,1583325.938172043,1366839.3830259563
22698,2004-08-03,19,82.68,2224935.0,8,2004,7,2003,2273316.2,2102663.6,1583325.938172043,1366839.3830259563
22699,2004-08-03,20,81.52,2121248.0,8,2004,7,2003,2247067.0,2152915.1,1583325.938172043,1366839.3830259563
22700,2004-08-03,21,79.72,2041219.0,8,2004,7,2003,2196398.8,2176442.8,1583325.938172043,1366839.3830259563
22701,2004-08-03,22,79.04,1939864.0,8,2004,7,2003,2122694.6,2174145.3,1583325.938172043,1366839.3830259563
22702,2004-08-03,23,78.4,1724733.0,8,2004,7,2003,2010399.8,2137481.9,1583325.938172043,1366839.3830259563
22703,2004-08-03,24,77.76,1505449.0,8,2004,7,2003,1866502.6,2069909.4,1583325.938172043,1366839.3830259563
22704,2004-08-04,1,77.36,1324344.0,8,2004,7,2003,1707121.8,1977094.4,1583325.938172043,1366839.3830259563
22705,2004-08-04,2,77.44,1215085.0,8,2004,7,2003,1541895.0,1869146.9,1583325.938172043,1366839.3830259563
22706,2004-08-04,3,77.0,1149082.0,8,2004,7,2003,1383738.6,1753216.6,1583325.938172043,1366839.3830259563
22707,2004-08-04,4,76.56,1108221.0,8,2004,7,2003,1260436.2,1635418.0,1583325.938172043,1366839.3830259563
22708,2004-08-04,5,76.4,1100387.0,8,2004,7,2003,1179423.8,1522963.2,1583325.938172043,1366839.3830259563
22709,2004-08-04,6,76.32,1149003.0,8,2004,7,2003,1144355.6,1425738.7,1583325.938172043,1366839.3830259563
22710,2004-08-04,7,76.04,1260928.0,8,2004,7,2003,1153524.2,1347709.6,1583325.938172043,1366839.3830259563
22711,2004-08-04,8,77.16,1305435.0,8,2004,7,2003,1184794.8,1284266.7,1583325.938172043,1366839.3830259563
22712,2004-08-04,9,80.44,1409259.0,8,2004,7,2003,1245002.4,1252719.3,1583325.938172043,1366839.3830259563
22713,2004-08-04,10,83.4,1572847.0,8,2004,7,2003,1339494.4,1259459.1,1583325.938172043,1366839.3830259563
22714,2004-08-04,11,85.0,1727728.0,8,2004,7,2003,1455239.4,1299797.5,1583325.938172043,1366839.3830259563
22715,2004-08-04,12,86.12,1847916.0,8,2004,7,2003,1572637.0,1363080.6,1583325.938172043,1366839.3830259563
22716,2004-08-04,13,85.28,1948564.0,8,2004,7,2003,1701262.8,1443028.8,1583325.938172043,1366839.3830259563
22717,2004-08-04,14,85.12,2025344.0,8,2004,7,2003,1824479.8,1534741.1,1583325.938172043,1366839.3830259563
22718,2004-08-04,15,85.8,2070140.0,8,2004,7,2003,1923938.4,1631716.4,1583325.938172043,1366839.3830259563
22719,2004-08-04,16,84.92,2094101.0,8,2004,7,2003,1997213.0,1726226.2,1583325.938172043,1366839.3830259563
22720,2004-08-04,17,83.36,2092498.0,8,2004,7,2003,2046129.4,1809383.2,1583325.938172043,1366839.3830259563
22721,2004-08-04,18,83.32,2115202.0,8,2004,7,2003,2079457.0,1890359.9,1583325.938172043,1366839.3830259563
22722,2004-08-04,19,82.48,2079398.0,8,2004,7,2003,2090267.8,1957373.8,1583325.938172043,1366839.3830259563
22723,2004-08-04,20,81.12,1981456.0,8,2004,7,2003,2072531.0,1998234.7,1583325.938172043,1366839.3830259563
22724,2004-08-04,21,79.48,1921369.0,8,2004,7,2003,2037984.6,2017598.8,1583325.938172043,1366839.3830259563
22725,2004-08-04,22,78.72,1838548.0,8,2004,7,2003,1987194.6,2016662.0,1583325.938172043,1366839.3830259563
22726,2004-08-04,23,78.08,1642668.0,8,2004,7,2003,1892687.8,1986072.4,1583325.938172043,1366839.3830259563
22727,2004-08-04,24,77.44,1433486.0,8,2004,7,2003,1763505.4,1926886.6,1583325.938172043,1366839.3830259563
22728,2004-08-05,1,77.24,1265813.0,8,2004,7,2003,1620376.8,1846453.9,1583325.938172043,1366839.3830259563
22729,2004-08-05,2,76.72,1165605.0,8,2004,7,2003,1469224.0,1753604.3,1583325.938172043,1366839.3830259563
22730,2004-08-05,3,76.44,1099117.0,8,2004,7,2003,1321337.8,1654266.2,1583325.938172043,1366839.3830259563
22731,2004-08-05,4,76.36,1058844.0,8,2004,7,2003,1204573.0,1548630.4,1583325.938172043,1366839.3830259563
22732,2004-08-05,5,76.24,1057581.0,8,2004,7,2003,1129392.0,1446448.7,1583325.938172043,1366839.3830259563
22733,2004-08-05,6,75.8,1115788.0,8,2004,7,2003,1099387.0,1359881.9,1583325.938172043,1366839.3830259563
22734,2004-08-05,7,75.72,1239999.0,8,2004,7,2003,1114265.8,1291744.9,1583325.938172043,1366839.3830259563
22735,2004-08-05,8,77.0,1278858.0,8,2004,7,2003,1150214.0,1235775.9,1583325.938172043,1366839.3830259563
22736,2004-08-05,9,80.32,1381080.0,8,2004,7,2003,1214661.2,1209617.1,1583325.938172043,1366839.3830259563
22737,2004-08-05,10,83.92,1574331.0,8,2004,7,2003,1318011.2,1223701.6,1583325.938172043,1366839.3830259563
22738,2004-08-05,11,86.04,1783359.0,8,2004,7,2003,1451525.4,1275456.2,1583325.938172043,1366839.3830259563
22739,2004-08-05,12,87.72,1951716.0,8,2004,7,2003,1593868.8,1354067.3,1583325.938172043,1366839.3830259563
22740,2004-08-05,13,88.96,2094948.0,8,2004,7,2003,1757086.8,1453650.4,1583325.938172043,1366839.3830259563
22741,2004-08-05,14,89.32,2206317.0,8,2004,7,2003,1922134.2,1568397.7,1583325.938172043,1366839.3830259563
